ID,Status,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Timestamp,Timestamp_us
Sensor_1,Active,1.02,0.11,0.06,-4.24,-1.81,-1.44,06:08:160000,368160000
Sensor_1,Active,1.02,0.12,0.07,-4.22,-1.84,-1.23,06:08:260000,368260000
Sensor_1,Active,1.03,0.12,0.07,-4.24,-1.90,-1.37,06:08:360000,368360000
Sensor_1,Active,1.03,0.12,0.06,-4.33,-1.78,-1.24,06:08:460000,368460000
Sensor_1,Active,1.03,0.12,0.05,-4.23,-1.86,-1.40,06:08:560000,368560000
Sensor_1,Active,1.03,0.12,0.05,-4.42,-2.15,-1.24,06:08:660000,368660000
Sensor_1,Active,1.03,0.12,0.06,-4.07,-2.28,-1.38,06:08:760000,368760000
Sensor_1,Active,1.02,0.11,0.04,-4.18,-2.66,-1.46,06:08:860000,368860000
Sensor_1,Active,1.02,0.12,0.02,-4.09,-2.98,-1.44,06:08:960000,368960000
Sensor_1,Active,1.02,0.12,0.01,-4.30,-3.95,-1.29,06:09:060000,369060000
Sensor_1,Active,1.02,0.12,0.02,-4.05,-4.52,-1.08,06:09:160000,369160000
Sensor_1,Active,1.02,0.12,0.03,-4.01,-4.82,-1.14,06:09:260000,369260000
Sensor_1,Active,1.03,0.12,0.07,-3.95,-4.99,-1.09,06:09:360000,369360000
Sensor_1,Active,1.03,0.12,0.09,-3.94,-3.82,-1.29,06:09:460000,369460000
Sensor_1,Active,1.04,0.12,0.06,-4.01,-3.49,-1.35,06:09:560000,369560000
Sensor_1,Active,1.03,0.12,0.04,-4.21,-2.97,-1.20,06:09:660000,369660000
Sensor_1,Active,1.02,0.12,0.01,-4.13,-3.28,-1.25,06:09:760000,369760000
Sensor_1,Active,1.04,0.11,0.03,-3.85,-3.35,-1.34,06:09:860000,369860000
Sensor_1,Active,1.03,0.12,0.05,-4.08,-3.24,-1.35,06:09:960000,369960000
Sensor_1,Active,1.04,0.12,0.06,-4.14,-2.52,-1.43,06:10:060000,370060000
Sensor_1,Active,1.02,0.07,-0.06,-8.72,-3.05,-1.77,06:10:160000,370160000
Sensor_1,Active,1.03,0.09,0.03,-5.09,-2.22,-1.27,06:10:260000,370260000
Sensor_1,Active,1.04,0.12,0.05,-4.50,-1.96,-1.05,06:10:360000,370360000
Sensor_1,Active,1.03,0.12,0.00,-4.41,-1.95,-1.40,06:10:460000,370460000
Sensor_1,Active,1.03,0.12,0.01,-4.25,-1.91,-1.53,06:10:560000,370560000
Sensor_1,Active,1.03,0.12,0.03,-4.30,-1.85,-1.46,06:10:660000,370660000
Sensor_1,Active,1.04,0.12,0.03,-4.12,-1.79,-1.34,06:10:760000,370760000
Sensor_1,Active,1.03,0.12,0.02,-4.28,-2.06,-1.21,06:10:860000,370860000
Sensor_1,Active,1.02,0.12,0.02,-4.23,-2.05,-1.38,06:10:960000,370960000
Sensor_1,Active,1.02,0.12,0.03,-4.25,-2.08,-1.46,06:11:060000,371060000
Sensor_1,Active,1.03,0.12,0.03,-4.31,-2.08,-1.71,06:11:160000,371160000
Sensor_1,Active,1.03,0.12,0.03,-4.24,-2.05,-1.36,06:11:260000,371260000
Sensor_1,Active,1.04,0.12,0.08,-4.37,-1.13,-1.53,06:11:360000,371360000
Sensor_1,Active,1.03,0.12,0.02,-4.41,-0.61,-1.63,06:11:460000,371460000
Sensor_1,Active,1.02,0.12,0.02,-4.39,-0.45,-1.46,06:11:560000,371560000
Sensor_1,Active,1.03,0.12,0.05,-4.53,-0.62,-1.45,06:11:660000,371660000
Sensor_1,Active,1.03,0.12,0.03,-4.46,-0.36,-1.58,06:11:760000,371760000
Sensor_1,Active,1.03,0.12,0.05,-4.23,-0.16,-1.50,06:11:860000,371860000
Sensor_1,Active,1.03,0.12,0.05,-4.45,0.12,-1.50,06:11:960000,371960000
Sensor_1,Active,1.02,0.12,0.04,-4.38,0.09,-1.34,06:12:060000,372060000
Sensor_1,Active,1.02,0.13,0.05,-4.53,-0.05,-1.54,06:12:160000,372160000
Sensor_1,Active,1.03,0.12,0.04,-4.43,-0.15,-1.52,06:12:260000,372260000
Sensor_1,Active,1.02,0.12,0.04,-4.33,-0.34,-1.39,06:12:360000,372360000
Sensor_1,Active,1.03,0.12,0.04,-4.29,-0.95,-1.41,06:12:460000,372460000
Sensor_1,Active,1.02,0.12,0.06,-4.23,-1.13,-1.39,06:12:560000,372560000
Sensor_1,Active,1.02,0.12,0.05,-4.26,-0.84,-1.62,06:12:660000,372660000
Sensor_1,Active,1.03,0.12,0.05,-4.10,-0.85,-1.48,06:12:760000,372760000
Sensor_1,Active,1.03,0.12,0.06,-4.47,-1.24,-1.56,06:12:860000,372860000
Sensor_1,Active,1.03,0.12,0.04,-4.39,-1.59,-1.30,06:12:960000,372960000
Sensor_1,Active,1.03,0.12,0.05,-4.19,-1.69,-1.52,06:13:060000,373060000
Sensor_1,Active,1.03,0.12,0.05,-4.25,-1.92,-1.43,06:13:160000,373160000
Sensor_1,Active,1.03,0.12,0.07,-4.28,-2.02,-1.40,06:13:260000,373260000
Sensor_1,Active,1.02,0.12,0.06,-4.17,-1.82,-1.49,06:13:360000,373360000
Sensor_1,Active,1.03,0.12,0.06,-4.16,-1.91,-1.51,06:13:460000,373460000
Sensor_1,Active,1.03,0.13,0.05,-4.24,-1.95,-1.44,06:13:560000,373560000
Sensor_1,Active,1.03,0.12,0.04,-4.16,-1.70,-1.41,06:13:660000,373660000
Sensor_1,Active,1.02,0.12,0.04,-4.37,-2.33,-1.34,06:13:760000,373760000
Sensor_1,Active,1.03,0.12,0.03,-3.96,-2.65,-1.41,06:13:860000,373860000
Sensor_1,Active,1.03,0.12,0.04,-4.05,-3.13,-1.32,06:13:960000,373960000
Sensor_1,Active,1.03,0.12,0.05,-4.01,-3.34,-1.31,06:14:060000,374060000
Sensor_1,Active,1.02,0.12,0.04,-4.21,-3.35,-1.38,06:14:160000,374160000
Sensor_1,Active,1.02,0.12,0.04,-4.00,-3.41,-1.27,06:14:260000,374260000
Sensor_1,Active,1.02,0.12,0.04,-4.00,-3.92,-1.24,06:14:360000,374360000
Sensor_1,Active,1.03,0.12,0.05,-3.94,-4.10,-1.37,06:14:460000,374460000
Sensor_1,Active,1.04,0.12,0.07,-4.02,-3.49,-1.30,06:14:560000,374560000
Sensor_1,Active,1.03,0.12,0.05,-4.12,-3.42,-1.09,06:14:660000,374660000
Sensor_1,Active,1.04,0.12,0.05,-3.88,-2.95,-1.49,06:14:760000,374760000
Sensor_1,Active,1.03,0.12,0.04,-4.00,-3.19,-1.15,06:14:860000,374860000
Sensor_1,Active,1.02,0.12,0.03,-4.05,-3.37,-1.16,06:14:960000,374960000
Sensor_1,Active,1.03,0.12,0.05,-4.09,-2.98,-1.45,06:15:060000,375060000
Sensor_1,Active,1.03,0.12,0.03,-4.16,-2.61,-1.42,06:15:160000,375160000
