ID,Status,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Timestamp,Timestamp_us
Sensor_1,Active,0.95,0.25,0.43,-4.57,-2.50,-1.67,12:26:706000,746706000
Sensor_1,Active,1.03,0.23,0.21,-12.00,-1.75,-8.34,12:26:806000,746806000
Sensor_1,Active,0.91,0.22,0.28,-0.68,-11.06,1.34,12:26:906000,746906000
Sensor_1,Active,0.79,0.28,0.57,-9.64,-10.78,-2.28,12:27:006000,747006000
Sensor_1,Active,-0.02,-0.12,0.15,11.36,-60.13,-116.14,12:27:106000,747106000
Sensor_1,Active,1.52,1.62,-1.23,-172.55,150.76,35.22,12:27:206000,747206000
Sensor_1,Active,0.71,-0.02,0.29,-36.24,-9.83,12.45,12:27:306000,747306000
Sensor_1,Active,0.79,-0.21,0.60,24.62,-52.61,-27.31,12:27:406000,747406000
Sensor_1,Active,1.06,0.04,0.56,-14.60,1.43,-18.92,12:27:506000,747506000
Sensor_1,Active,0.93,0.20,0.44,-10.06,0.09,-5.26,12:27:606000,747606000
Sensor_1,Active,0.91,0.22,0.47,-5.59,1.39,-4.44,12:27:706000,747706000
Sensor_1,Active,0.92,0.25,0.48,-1.72,-2.53,0.11,12:27:806000,747806000
Sensor_1,Active,0.91,0.27,0.48,-5.41,-1.87,-1.18,12:27:906000,747906000
Sensor_1,Active,0.92,0.25,0.47,-3.50,-1.74,-1.16,12:28:006000,748006000
Sensor_1,Active,0.92,0.25,0.47,-4.72,-1.85,-1.47,12:28:106000,748106000
Sensor_1,Active,0.92,0.25,0.47,-4.30,-1.79,-1.31,12:28:206000,748206000
Sensor_1,Active,0.91,0.25,0.47,-4.30,-2.17,-1.17,12:28:306000,748306000
Sensor_1,Active,0.92,0.25,0.47,-4.61,-1.89,-1.47,12:28:406000,748406000
Sensor_1,Active,0.91,0.24,0.47,-4.01,-1.55,-1.25,12:28:506000,748506000
Sensor_1,Active,0.92,0.26,0.47,-4.48,-1.85,-1.44,12:28:606000,748606000
Sensor_1,Active,0.93,0.25,0.46,-5.41,-1.32,-2.10,12:28:706000,748706000
Sensor_1,Active,0.91,0.24,0.47,-3.62,-2.05,-0.90,12:28:806000,748806000
Sensor_1,Active,0.91,0.25,0.48,-3.96,-1.97,-1.12,12:28:906000,748906000
Sensor_1,Active,0.92,0.25,0.47,-5.34,-2.10,-1.82,12:29:006000,749006000
Sensor_1,Active,0.86,0.27,0.56,-3.80,-0.12,-1.31,12:29:107000,749107000
Sensor_1,Active,0.88,0.25,0.57,-5.62,0.63,-2.20,12:29:206000,749206000
Sensor_1,Active,0.91,0.25,0.48,-4.72,2.58,-1.93,12:29:306000,749306000
Sensor_1,Active,0.87,0.25,0.54,-4.88,1.89,-1.80,12:29:406000,749406000
Sensor_1,Active,0.89,0.24,0.50,-5.24,2.91,-2.28,12:29:506000,749506000
Sensor_1,Active,0.92,0.26,0.43,-5.44,2.42,-1.82,12:29:606000,749606000
Sensor_1,Active,0.91,0.28,0.46,-5.50,0.74,-1.65,12:29:706000,749706000
Sensor_1,Active,0.95,0.26,0.43,-4.59,0.76,-1.65,12:29:806000,749806000
Sensor_1,Active,0.94,0.26,0.44,-4.03,-1.24,-1.08,12:29:906000,749906000
Sensor_1,Active,0.88,0.27,0.52,-4.82,-1.56,-1.47,12:30:006000,750006000
Sensor_1,Active,0.89,0.27,0.51,-4.34,-1.86,-1.52,12:30:106000,750106000
Sensor_1,Active,0.89,0.26,0.52,-4.14,-1.70,-1.24,12:30:206000,750206000
Sensor_1,Active,0.92,0.26,0.47,-5.24,-1.92,-1.59,12:30:306000,750306000
Sensor_1,Active,0.94,0.26,0.43,-4.30,-2.66,-0.91,12:30:406000,750406000
Sensor_1,Active,0.91,0.24,0.50,-3.24,-4.49,-0.71,12:30:506000,750506000
Sensor_1,Active,0.86,0.27,0.58,-4.01,-3.95,-0.74,12:30:606000,750606000
Sensor_1,Active,0.89,0.26,0.53,-4.64,-2.62,-1.63,12:30:706000,750706000
Sensor_1,Active,0.94,0.24,0.41,-4.20,-3.10,-0.96,12:30:806000,750806000
Sensor_1,Active,0.92,0.24,0.46,-3.69,-4.90,-0.60,12:30:906000,750906000
Sensor_1,Active,0.89,0.24,0.56,-3.88,-4.90,-0.79,12:31:006000,751006000
Sensor_1,Active,0.87,0.24,0.58,-4.37,-3.22,-1.11,12:31:106000,751106000
Sensor_1,Active,0.90,0.25,0.53,-4.89,-2.21,-1.47,12:31:206000,751206000
Sensor_1,Active,0.93,0.24,0.40,-3.78,-2.50,-0.59,12:31:306000,751306000
Sensor_1,Active,0.90,0.25,0.50,-3.65,-4.03,-0.63,12:31:406000,751406000
Sensor_1,Active,0.89,0.25,0.55,-4.18,-2.82,-1.07,12:31:506000,751506000
Sensor_1,Active,0.92,0.24,0.45,-4.65,-1.87,-2.05,12:31:606000,751606000
Sensor_1,Active,0.92,0.25,0.44,-3.57,-3.56,-0.72,12:31:706000,751706000
Sensor_1,Active,0.90,0.24,0.50,-3.63,-4.00,-0.78,12:31:806000,751806000
Sensor_1,Active,0.91,0.24,0.51,-3.81,-3.11,-1.07,12:31:906000,751906000
Sensor_1,Active,0.91,0.24,0.52,-4.10,-2.69,-1.30,12:32:006000,752006000
Sensor_1,Active,0.91,0.25,0.50,-4.21,-2.01,-1.19,12:32:106000,752106000
Sensor_1,Active,0.93,0.24,0.46,-4.57,-1.63,-1.66,12:32:206000,752206000
Sensor_1,Active,0.97,0.30,0.44,-3.95,-1.69,0.39,12:32:306000,752306000
Sensor_1,Active,0.87,0.24,0.36,-6.07,1.28,-2.95,12:32:406000,752406000
