ID      , Status, AccX , AccY , AccZ , GyroX  , GyroY  , GyroZ  , Timestamp   , Timestamp_us
Sensor_1, Active, 0.37 , 0.23 , 0.90 , 67.98  , 58.75  , 87.18  , 00:32:763000, 32763000
Sensor_1, Active, 0.28 , 0.03 , 0.80 , -104.34, 52.20  , -10.68 , 00:32:863000, 32863000
Sensor_1, Active, 0.13 , -0.02, 1.37 , 88.03  , 50.21  , -36.56 , 00:32:963000, 32963000
Sensor_1, Active, 0.18 , 0.20 , 1.21 , 50.64  , 15.92  , 44.46  , 00:33:063000, 33063000
Sensor_1, Active, 0.15 , 0.36 , 1.31 , -47.83 , -13.99 , -20.48 , 00:33:163000, 33163000
Sensor_1, Active, 0.25 , 0.28 , 1.08 , -103.17, 14.46  , -1.34  , 00:33:263000, 33263000
Sensor_1, Active, 0.16 , 0.09 , 0.97 , -28.78 , -11.09 , 2.69   , 00:33:363000, 33363000
Sensor_1, Active, 0.26 , 0.26 , 0.94 , -47.85 , -21.30 , 15.99  , 00:33:463000, 33463000
Sensor_1, Active, 0.28 , -0.04, 0.91 , -64.14 , -13.55 , 48.50  , 00:33:563000, 33563000
Sensor_1, Active, 0.21 , -0.21, 0.96 , -35.71 , -23.30 , 82.12  , 00:33:663000, 33663000
Sensor_1, Active, 0.24 , -0.22, 1.07 , -35.95 , -16.17 , 91.22  , 00:33:763000, 33763000
Sensor_1, Active, 0.35 , -0.25, 1.07 , -39.04 , -31.25 , 14.74  , 00:33:864000, 33864000
Sensor_1, Active, 0.36 , -0.34, 1.03 , -44.48 , 47.91  , -19.78 , 00:33:963000, 33963000
Sensor_1, Active, 0.33 , -0.33, 0.94 , -51.35 , 66.67  , -23.16 , 00:34:063000, 34063000
Sensor_1, Active, 0.13 , -0.46, 0.90 , -11.77 , 32.63  , 18.03  , 00:34:163000, 34163000
Sensor_1, Active, 0.06 , -0.44, 1.02 , -19.17 , 9.96   , -41.70 , 00:34:263000, 34263000
Sensor_1, Active, 0.16 , -0.43, 0.82 , -3.27  , -16.72 , -25.05 , 00:34:363000, 34363000
Sensor_1, Active, 0.19 , -0.45, 0.87 , 0.50   , 2.76   , -5.33  , 00:34:463000, 34463000
Sensor_1, Active, 0.20 , -0.43, 0.92 , -3.23  , -5.78  , -6.77  , 00:34:563000, 34563000
Sensor_1, Active, 0.21 , -0.42, 0.89 , -26.06 , 14.62  , 2.32   , 00:34:663000, 34663000
Sensor_1, Active, 0.16 , -0.46, 0.93 , -15.03 , -5.50  , -16.78 , 00:34:763000, 34763000
Sensor_1, Active, 0.12 , -0.50, 0.95 , -6.75  , 5.80   , -11.12 , 00:34:863000, 34863000
Sensor_1, Active, 0.12 , -0.50, 0.94 , -3.30  , 3.27   , 4.04   , 00:34:963000, 34963000
Sensor_1, Active, 0.17 , -0.47, 0.92 , -16.34 , 1.29   , 7.63   , 00:35:063000, 35063000
Sensor_1, Active, 0.13 , -0.51, 0.91 , -2.91  , 3.08   , 7.05   , 00:35:163000, 35163000
Sensor_1, Active, 0.10 , -0.49, 0.97 , 0.25   , 3.79   , -1.30  , 00:35:263000, 35263000
